Body1 X: ,Body1 Y: , ,Body2 X: ,Body2 Y: , ,Explosion X: ,Explosion Y: 
132.693,15.6119, ,-17.5644,1.5,,-15,1.5, ,
133.233,15.3737, ,-17.7444,1.5,,-15,1.5, ,
133.807,15.1179, ,-17.9356,1.5,,-15,1.5, ,
134.381,14.8592, ,-18.1269,1.5,,-15,1.5, ,
134.955,14.5977, ,-18.3181,1.5,,-15,1.5, ,
135.495,14.349, ,-18.4981,1.5,,-15,1.5, ,
136.035,14.0978, ,-18.6781,1.5,,-15,1.5, ,
136.575,13.8441, ,-18.8581,1.5,,-15,1.5, ,
137.115,13.5879, ,-19.0381,1.5,,-15,1.5, ,
137.655,13.3291, ,-19.2181,1.5,,-15,1.5, ,
138.195,13.0679, ,-19.3981,1.5,,-15,1.5, ,
138.735,12.8041, ,-19.5781,1.5,,-15,1.5, ,
139.275,12.5379, ,-19.7581,1.5,,-15,1.5, ,
139.815,12.2691, ,-19.9381,1.5,,-15,1.5, ,
140.388,11.9808, ,-20.1294,1.5,,-15,1.5, ,
140.928,11.7069, ,-20.3094,1.5,,-15,1.5, ,
141.502,11.413, ,-20.5006,1.5,,-15,1.5, ,
142.076,11.1164, ,-20.6919,1.5,,-15,1.5, ,
142.65,10.8169, ,-20.8831,1.5,,-15,1.5, ,
143.223,10.5146, ,-21.0744,1.5,,-15,1.5, ,
143.763,10.2275, ,-21.2544,1.5,,-15,1.5, ,
144.337,9.9197, ,-21.4456,1.5,,-15,1.5, ,
144.911,9.60906, ,-21.6369,1.5,,-15,1.5, ,
145.451,9.3141, ,-21.8169,1.5,,-15,1.5, ,
146.024,8.99797, ,-22.0081,1.5,,-15,1.5, ,
146.598,8.679, ,-22.1994,1.5,,-15,1.5, ,
147.172,8.3572, ,-22.3906,1.5,,-15,1.5, ,
147.746,8.03256, ,-22.5819,1.5,,-15,1.5, ,
148.286,7.72444, ,-22.7619,1.5,,-15,1.5, ,
148.859,7.39431, ,-22.9531,1.5,,-15,1.5, ,
149.399,7.08101, ,-23.1331,1.5,,-15,1.5, ,
149.939,6.7652, ,-23.3131,1.5,,-15,1.5, ,
150.513,6.42691, ,-23.5044,1.5,,-15,1.5, ,
151.053,6.10592, ,-23.6844,1.5,,-15,1.5, ,
151.593,5.78243, ,-23.8644,1.5,,-15,1.5, ,
152.167,5.43598, ,-24.0556,1.5,,-15,1.5, ,
152.707,5.10731, ,-24.2356,1.5,,-15,1.5, ,
153.247,4.77614, ,-24.4156,1.5,,-15,1.5, ,
153.821,4.42151, ,-24.6069,1.5,,-15,1.5, ,
154.361,4.08517, ,-24.7869,1.5,,-15,1.5, ,
154.901,3.74631, ,-24.9669,1.5,,-15,1.5, ,
155.474,3.38352, ,-25.1581,1.5,,-15,1.5, ,
156.014,3.03949, ,-25.3381,1.5,,-15,1.5, ,
156.554,2.69295, ,-25.5181,1.5,,-15,1.5, ,
157.094,2.3439, ,-25.6981,1.5,,-15,1.5, ,
157.668,1.97029, ,-25.8894,1.5,,-15,1.5, ,
158.208,1.61607, ,-26.0694,1.5,,-15,1.5, ,
158.748,1.5, ,-26.2494,1.5,,-15,1.5, ,
159.288,1.5, ,-26.4294,1.5,,-15,1.5, ,
159.862,1.5, ,-26.6206,1.5,,-15,1.5, ,
160.402,1.5, ,-26.8006,1.5,,-15,1.5, ,
160.942,1.5, ,-26.9806,1.5,,-15,1.5, ,
161.482,1.5, ,-27.1606,1.5,,-15,1.5, ,
162.022,1.5, ,-27.3406,1.5,,-15,1.5, ,
162.596,1.5, ,-27.5319,1.5,,-15,1.5, ,
163.169,1.5, ,-27.7231,1.5,,-15,1.5, ,
163.743,1.5, ,-27.9144,1.5,,-15,1.5, ,
164.351,1.5, ,-28.1169,1.5,,-15,1.5, ,
164.924,1.5, ,-28.3081,1.5,,-15,1.5, ,
165.498,1.5, ,-28.4994,1.5,,-15,1.5, ,
166.072,1.5, ,-28.6906,1.5,,-15,1.5, ,
166.612,1.5, ,-28.8706,1.5,,-15,1.5, ,
167.186,1.5, ,-29.0619,1.5,,-15,1.5, ,
167.726,1.5, ,-29.2419,1.5,,-15,1.5, ,
168.266,1.5, ,-29.4219,1.5,,-15,1.5, ,
168.839,1.5, ,-29.6131,1.5,,-15,1.5, ,
169.379,1.5, ,-29.7931,1.5,,-15,1.5, ,
169.953,1.5, ,-29.9844,1.5,,-15,1.5, ,
170.493,1.5, ,-30.1644,1.5,,-15,1.5, ,
171.067,1.5, ,-30.3556,1.5,,-15,1.5, ,
171.64,1.5, ,-30.5469,1.5,,-15,1.5, ,
172.214,1.5, ,-30.7381,1.5,,-15,1.5, ,
172.788,1.5, ,-30.9294,1.5,,-15,1.5, ,
173.395,1.5, ,-31.1319,1.5,,-15,1.5, ,
174.003,1.5, ,-31.3344,1.5,,-15,1.5, ,
174.543,1.5, ,-31.5144,1.5,,-15,1.5, ,
175.117,1.5, ,-31.7056,1.5,,-15,1.5, ,
175.724,1.5, ,-31.9081,1.5,,-15,1.5, ,
176.298,1.5, ,-32.0994,1.5,,-15,1.5, ,
176.838,1.5, ,-32.2794,1.5,,-15,1.5, ,
177.412,1.5, ,-32.4706,1.5,,-15,1.5, ,
177.985,1.5, ,-32.6619,1.5,,-15,1.5, ,
178.559,1.5, ,-32.8531,1.5,,-15,1.5, ,
179.167,1.5, ,-33.0556,1.5,,-15,1.5, ,
179.74,1.5, ,-33.2469,1.5,,-15,1.5, ,
180.314,1.5, ,-33.4381,1.5,,-15,1.5, ,
180.888,1.5, ,-33.6294,1.5,,-15,1.5, ,
181.428,1.5, ,-33.8094,1.5,,-15,1.5, ,
182.002,1.5, ,-34.0006,1.5,,-15,1.5, ,
182.542,1.5, ,-34.1806,1.5,,-15,1.5, ,
183.082,1.5, ,-34.3606,1.5,,-15,1.5, ,
183.622,1.5, ,-34.5406,1.5,,-15,1.5, ,
184.162,1.5, ,-34.7206,1.5,,-15,1.5, ,
184.702,1.5, ,-34.9006,1.5,,-15,1.5, ,
185.242,1.5, ,-35.0806,1.5,,-15,1.5, ,
185.815,1.5, ,-35.2719,1.5,,-15,1.5, ,
186.389,1.5, ,-35.4631,1.5,,-15,1.5, ,
186.963,1.5, ,-35.6544,1.5,,-15,1.5, ,
187.537,1.5, ,-35.8456,1.5,,-15,1.5, ,
188.11,1.5, ,-36.0369,1.5,,-15,1.5, ,
188.65,1.5, ,-36.2169,1.5,,-15,1.5, ,
189.224,1.5, ,-36.4081,1.5,,-15,1.5, ,
189.798,1.5, ,-36.5994,1.5,,-15,1.5, ,
190.372,1.5, ,-36.7906,1.5,,-15,1.5, ,
190.945,1.5, ,-36.9819,1.5,,-15,1.5, ,
191.485,1.5, ,-37.1619,1.5,,-15,1.5, ,
192.059,1.5, ,-37.3531,1.5,,-15,1.5, ,
192.599,1.5, ,-37.5331,1.5,,-15,1.5, ,
193.139,1.5, ,-37.7131,1.5,,-15,1.5, ,
193.713,1.5, ,-37.9044,1.5,,-15,1.5, ,
194.253,1.5, ,-38.0844,1.5,,-15,1.5, ,
194.793,1.5, ,-38.2644,1.5,,-15,1.5, ,
195.333,1.5, ,-38.4444,1.5,,-15,1.5, ,
195.907,1.5, ,-38.6356,1.5,,-15,1.5, ,
196.514,1.5, ,-38.8381,1.5,,-15,1.5, ,
197.054,1.5, ,-39.0181,1.5,,-15,1.5, ,
197.661,1.5, ,-39.2206,1.5,,-15,1.5, ,
198.269,1.5, ,-39.4231,1.5,,-15,1.5, ,
198.843,1.5, ,-39.6144,1.5,,-15,1.5, ,
199.383,1.5, ,-39.7944,1.5,,-15,1.5, ,
199.956,1.5, ,-39.9856,1.5,,-15,1.5, ,
200.53,1.5, ,-40.1769,1.5,,-15,1.5, ,
201.07,1.5, ,-40.3569,1.5,,-15,1.5, ,
201.61,1.5, ,-40.5369,1.5,,-15,1.5, ,
202.218,1.5, ,-40.7394,1.5,,-15,1.5, ,
202.825,1.5, ,-40.9419,1.5,,-15,1.5, ,
203.399,1.5, ,-41.1331,1.5,,-15,1.5, ,
204.006,1.5, ,-41.3356,1.5,,-15,1.5, ,
204.58,1.5, ,-41.5269,1.5,,-15,1.5, ,
205.188,1.5, ,-41.7294,1.5,,-15,1.5, ,
205.761,1.5, ,-41.9206,1.5,,-15,1.5, ,
206.335,1.5, ,-42.1119,1.5,,-15,1.5, ,
206.909,1.5, ,-42.3031,1.5,,-15,1.5, ,
207.483,1.5, ,-42.4944,1.5,,-15,1.5, ,
208.056,1.5, ,-42.6856,1.5,,-15,1.5, ,
208.63,1.5, ,-42.8769,1.5,,-15,1.5, ,
209.204,1.5, ,-43.0681,1.5,,-15,1.5, ,
209.778,1.5, ,-43.2594,1.5,,-15,1.5, ,
210.351,1.5, ,-43.4506,1.5,,-15,1.5, ,
210.925,1.5, ,-43.6419,1.5,,-15,1.5, ,
211.499,1.5, ,-43.8331,1.5,,-15,1.5, ,
212.073,1.5, ,-44.0244,1.5,,-15,1.5, ,
212.646,1.5, ,-44.2156,1.5,,-15,1.5, ,
213.186,1.5, ,-44.3956,1.5,,-15,1.5, ,
213.726,1.5, ,-44.5756,1.5,,-15,1.5, ,
214.3,1.5, ,-44.7669,1.5,,-15,1.5, ,
214.874,1.5, ,-44.9581,1.5,,-15,1.5, ,
215.448,1.5, ,-45.1494,1.5,,-15,1.5, ,
215.988,1.5, ,-45.3294,1.5,,-15,1.5, ,
216.561,1.5, ,-45.5206,1.5,,-15,1.5, ,
217.101,1.5, ,-45.7006,1.5,,-15,1.5, ,
217.641,1.5, ,-45.8806,1.5,,-15,1.5, ,
218.215,1.5, ,-46.0719,1.5,,-15,1.5, ,
218.823,1.5, ,-46.2744,1.5,,-15,1.5, ,
219.396,1.5, ,-46.4656,1.5,,-15,1.5, ,
220.004,1.5, ,-46.6681,1.5,,-15,1.5, ,
220.544,1.5, ,-46.8481,1.5,,-15,1.5, ,
221.084,1.5, ,-47.0281,1.5,,-15,1.5, ,
221.624,1.5, ,-47.2081,1.5,,-15,1.5, ,
222.164,1.5, ,-47.3881,1.5,,-15,1.5, ,
222.738,1.5, ,-47.5794,1.5,,-15,1.5, ,
223.278,1.5, ,-47.7594,1.5,,-15,1.5, ,
223.851,1.5, ,-47.9506,1.5,,-15,1.5, ,
224.391,1.5, ,-48.1306,1.5,,-15,1.5, ,
224.931,1.5, ,-48.3106,1.5,,-15,1.5, ,
225.505,1.5, ,-48.5019,1.5,,-15,1.5, ,
226.045,1.5, ,-48.6819,1.5,,-15,1.5, ,
226.619,1.5, ,-48.8731,1.5,,-15,1.5, ,
227.193,1.5, ,-49.0644,1.5,,-15,1.5, ,
227.732,1.5, ,-49.2444,1.5,,-15,1.5, ,
228.272,1.5, ,-49.4244,1.5,,-15,1.5, ,
228.812,1.5, ,-49.6044,1.5,,-15,1.5, ,
229.386,1.5, ,-49.7956,1.5,,-15,1.5, ,
229.96,1.5, ,-49.9869,1.5,,-15,1.5, ,
230.534,1.5, ,-50.1781,1.5,,-15,1.5, ,
231.107,1.5, ,-50.3694,1.5,,-15,1.5, ,
231.681,1.5, ,-50.5606,1.5,,-15,1.5, ,
232.255,1.5, ,-50.7519,1.5,,-15,1.5, ,
232.829,1.5, ,-50.9431,1.5,,-15,1.5, ,
233.402,1.5, ,-51.1344,1.5,,-15,1.5, ,
233.976,1.5, ,-51.3256,1.5,,-15,1.5, ,
234.55,1.5, ,-51.5169,1.5,,-15,1.5, ,
235.124,1.5, ,-51.7081,1.5,,-15,1.5, ,
235.664,1.5, ,-51.8881,1.5,,-15,1.5, ,
236.237,1.5, ,-52.0794,1.5,,-15,1.5, ,
236.811,1.5, ,-52.2706,1.5,,-15,1.5, ,
237.351,1.5, ,-52.4506,1.5,,-15,1.5, ,
237.959,1.5, ,-52.6531,1.5,,-15,1.5, ,
238.566,1.5, ,-52.8556,1.5,,-15,1.5, ,
239.106,1.5, ,-53.0356,1.5,,-15,1.5, ,
239.646,1.5, ,-53.2156,1.5,,-15,1.5, ,
240.22,1.5, ,-53.4069,1.5,,-15,1.5, ,
240.76,1.5, ,-53.5869,1.5,,-15,1.5, ,
241.3,1.5, ,-53.7669,1.5,,-15,1.5, ,
241.874,1.5, ,-53.9581,1.5,,-15,1.5, ,
242.447,1.5, ,-54.1494,1.5,,-15,1.5, ,
243.021,1.5, ,-54.3406,1.5,,-15,1.5, ,
243.561,1.5, ,-54.5206,1.5,,-15,1.5, ,
244.135,1.5, ,-54.7119,1.5,,-15,1.5, ,
244.675,1.5, ,-54.8919,1.5,,-15,1.5, ,
245.249,1.5, ,-55.0831,1.5,,-15,1.5, ,
245.789,1.5, ,-55.2631,1.5,,-15,1.5, ,
246.464,1.5, ,-55.4881,1.5,,-15,1.5, ,
247.004,1.5, ,-55.6681,1.5,,-15,1.5, ,
247.577,1.5, ,-55.8594,1.5,,-15,1.5, ,
248.151,1.5, ,-56.0506,1.5,,-15,1.5, ,
248.691,1.5, ,-56.2306,1.5,,-15,1.5, ,
249.299,1.5, ,-56.4331,1.5,,-15,1.5, ,
249.839,1.5, ,-56.6131,1.5,,-15,1.5, ,
250.379,1.5, ,-56.7931,1.5,,-15,1.5, ,
250.952,1.5, ,-56.9844,1.5,,-15,1.5, ,
